Index	Visited	Standard	Reference Number	Title	URL	Image Path	Image Downloaded
2615	False	ISO 7000	2302	Electrical power, accessories	iso.org/obp/ui/#iso:grs:7000:2302	https://www.iso.org/obp/graphics/grs/e9255251-b4e3-434c-94f2-ee4c6795acd9_	False
2616	True	ISO 14617-9	2302	Gas pump (including vacuum pump), compressor, fan	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.4.1.2:2302	https://www.iso.org/obp/graphics/grs/f52ecdc3-b0b8-4a60-b40a-a94814e1c917_	False
2617	False	ISO 7000	2303	Engine, run	iso.org/obp/ui/#iso:grs:7000:2303	https://www.iso.org/obp/graphics/grs/df76a589-8088-4eba-9b5c-64806c8a13e7_	True
2618	True	ISO 14617-9	2303	Liquid pump with alternative directions of flow	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.4.1.3:2303	https://www.iso.org/obp/graphics/grs/14b1fd03-ca44-43e3-a7e5-0a72e1ccf83f_	False
2619	False	ISO 7000	2304	Reverse/back-up lights	iso.org/obp/ui/#iso:grs:7000:2304	https://www.iso.org/obp/graphics/grs/5468d4ce-0e72-4dc8-9055-d0bb36db36fa_	True
2620	True	ISO 14617-9	2304	Gas pump, compressor, fan with alternative directions of flow	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.4.1.4:2304	https://www.iso.org/obp/graphics/grs/b912696b-0179-4311-aba0-aa329a0427c0_	False
2621	False	ISO 7000	2305	Steering system	iso.org/obp/ui/#iso:grs:7000:2305	https://www.iso.org/obp/graphics/grs/9b1a2e5a-11fc-4b97-8bbe-59d92eb1ea34_	False
2622	False	ISO 7000	2306	Steering system filter	iso.org/obp/ui/#iso:grs:7000:2306	https://www.iso.org/obp/graphics/grs/0f2852aa-95df-49c8-ba6a-c5ddeff870f4_	True
2623	False	ISO 7000	2307	Steering system failure/malfunction	iso.org/obp/ui/#iso:grs:7000:2307	https://www.iso.org/obp/graphics/grs/ad1c1462-aeb3-4c7d-b621-08b565cd9be8_	False
2624	False	ISO 7000	2308	Engine rotational speed, instantaneous decrease	iso.org/obp/ui/#iso:grs:7000:2308	https://www.iso.org/obp/graphics/grs/8a362436-73f5-4879-9ee2-f64ba7988add_	True
2625	False	ISO 7000	2309	Engine rotational speed, automatic decrease	iso.org/obp/ui/#iso:grs:7000:2309	https://www.iso.org/obp/graphics/grs/0db35714-752b-4dad-8acc-02523107ebeb_	False
2626	False	ISO 7000	2310	Roadway travel mode	iso.org/obp/ui/#iso:grs:7000:2310	https://www.iso.org/obp/graphics/grs/ad06eeb1-45ad-42a1-bfb9-16645a2da903_	True
2627	True	ISO 14617-9	2321	Positive-displacement type	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.4.3.5:2321	https://www.iso.org/obp/graphics/grs/802f9658-0041-4d74-8a46-97b9fe59767a_	False
2628	True	ISO 14617-10	2321	Positive displacement type	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.3.8:2321	https://www.iso.org/obp/graphics/grs/dfb3b9f9-d6cc-43ce-b41b-55b9e278c6d6_	False
2629	True	ISO 14617-9	2322	Rotodynamic type	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.4.3.6:2322	https://www.iso.org/obp/graphics/grs/ce855244-ccba-4b6f-9068-aeb09dbfb5c0_	False
2630	True	ISO 14617-10	2322	Rotodynamic type	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.3.9:2322	https://www.iso.org/obp/graphics/grs/b52cccfa-d9e2-46c0-8d70-a6052000397d_	False
2631	True	ISO 14617-9	2323	Turbo-molecular type	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.4.3.7:2323	https://www.iso.org/obp/graphics/grs/c77808c7-6819-42ec-ae08-aedf27e8f086_	False
2632	True	ISO 14617-9	2331	Ejector pump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.5.1.1:2331	https://www.iso.org/obp/graphics/grs/0a1b2efb-6da1-4e71-a22e-dc7ff9728135_	False
2633	True	ISO 14617-9	2332	Diffusion pump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.5.1.2:2332	https://www.iso.org/obp/graphics/grs/6647a64c-feb7-47d9-a629-6b197c1ee8d5_	False
2634	True	ISO 14617-9	2333	Diffusion-ejector pump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.5.1.3:2333	https://www.iso.org/obp/graphics/grs/30ae0064-e6e1-41b1-9618-1dd079622a1b_	False
2635	True	ISO 14617-9	2334	Gas-lift pump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.5.1.4:2334	https://www.iso.org/obp/graphics/grs/48f79d5e-66e2-4019-a8aa-af997ab23736_	False
2636	True	ISO 14617-9	2335	Entrapment pump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.5.1.5:2335	https://www.iso.org/obp/graphics/grs/2862d606-9f67-4d25-9167-b96800d1a06e_	False
2637	True	ISO 14617-9	2336	Adsorption pump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.5.1.6:2336	https://www.iso.org/obp/graphics/grs/2df91589-eebe-4a07-89a2-3ecd7bed9452_	False
2638	True	ISO 14617-9	2337	Getter pump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.5.1.7:2337	https://www.iso.org/obp/graphics/grs/b11fc1ec-a20b-4719-84de-8e694725ee9f_	False
2639	True	ISO 14617-9	2338	Getter ion pump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.5.1.8:2338	https://www.iso.org/obp/graphics/grs/3db337ac-f6cb-4459-9713-c234dfa42c5d_	False
2640	False	ISO 7000	2338	Clamp, release	iso.org/obp/ui/#iso:grs:7000:2338	https://www.iso.org/obp/graphics/grs/dabac930-c9f5-40ea-a956-3b25f34aadcb_	True
2641	False	ISO 7000	2339	Elevating operator position, lower	iso.org/obp/ui/#iso:grs:7000:2339	https://www.iso.org/obp/graphics/grs/fd6860e6-a84a-4c70-8ba3-8b57c65b01af_	True
2642	True	ISO 14617-9	2339	Cryopump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.5.1.9:2339	https://www.iso.org/obp/graphics/grs/ff1e1e80-9fc4-440b-9d18-ed696fc3e902_	False
2643	False	ISO 7000	2340	Elevating operator position, raise	iso.org/obp/ui/#iso:grs:7000:2340	https://www.iso.org/obp/graphics/grs/710e3e1d-a4d4-4037-aaef-47de081636f4_	True
2644	False	ISO 7000	2341	Lateral stacking truck, mechanism side shift left	iso.org/obp/ui/#iso:grs:7000:2341	https://www.iso.org/obp/graphics/grs/7a5452ce-9565-4966-93c6-fee055cb05d1_	True
2645	False	ISO 7000	2342	Lateral stacking truck, mechanism side shift right	iso.org/obp/ui/#iso:grs:7000:2342	https://www.iso.org/obp/graphics/grs/9b41d070-d3c3-47de-9d22-70709e04f4b9_	True
2646	False	ISO 7000	2343	Lateral stacking truck, mechanism rotate left	iso.org/obp/ui/#iso:grs:7000:2343	https://www.iso.org/obp/graphics/grs/f4e3d4aa-dfb2-4644-adc2-018fdfc95292_	False
2647	False	ISO 7000	2344	Lateral stacking truck, mechanism rotate right	iso.org/obp/ui/#iso:grs:7000:2344	https://www.iso.org/obp/graphics/grs/cb9d62b2-20d4-414b-9644-709f7ad5236d_	False
2648	False	ISO 7000	2345	Load rotate anticlockwise	iso.org/obp/ui/#iso:grs:7000:2345	https://www.iso.org/obp/graphics/grs/05ce79ad-c488-44d2-8e06-1f99c6adc027_	False
2649	False	ISO 7000	2346	Load rotate clockwise	iso.org/obp/ui/#iso:grs:7000:2346	https://www.iso.org/obp/graphics/grs/93918194-848a-4c18-bd36-d7541c2cfda5_	False
2650	False	ISO 7000	2347	Piggyback arms, unclamp	iso.org/obp/ui/#iso:grs:7000:2347	https://www.iso.org/obp/graphics/grs/a5b570d0-600d-4e05-8e52-5500463d79ba_	False
2651	False	ISO 7000	2348	Piggyback arms, clamp	iso.org/obp/ui/#iso:grs:7000:2348	https://www.iso.org/obp/graphics/grs/581b0ce5-3dfa-416c-b667-99fd2751c164_	False
2652	False	ISO 7000	2349	Piggyback arms, fold up	iso.org/obp/ui/#iso:grs:7000:2349	https://www.iso.org/obp/graphics/grs/8de882d8-085a-42a1-81ad-29b49f0c3981_	False
2653	False	ISO 7000	2350	Piggyback arms, fold down	iso.org/obp/ui/#iso:grs:7000:2350	https://www.iso.org/obp/graphics/grs/3994b6d4-9221-477e-9e3d-ce6c7abf20ca_	False
2654	False	ISO 7000	2351	Piggyback arms, block-stacking in	iso.org/obp/ui/#iso:grs:7000:2351	https://www.iso.org/obp/graphics/grs/e7fd6f67-4009-4900-b895-b68fd8e7de36_	False
2655	True	ISO 14617-9	2351	Electric liquid pump, for example, working by piezoelectric effect	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.6.1.1:2351	https://www.iso.org/obp/graphics/grs/e754aae4-10ae-4274-b0b7-87745dbc383d_	False
2656	False	ISO 7000	2352	Piggyback arms, block-stacking out	iso.org/obp/ui/#iso:grs:7000:2352	https://www.iso.org/obp/graphics/grs/af5795aa-e8d5-4d29-a1fe-1f4affe24f55_	False
2657	True	ISO 14617-9	2352	Electric induction liquid pump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.6.1.2:2352	https://www.iso.org/obp/graphics/grs/6d0b1e63-cf7d-4ac3-95eb-93812cd9bdbc_	False
2658	False	ISO 7000	2353	Piggyback rotation limit, override	iso.org/obp/ui/#iso:grs:7000:2353	https://www.iso.org/obp/graphics/grs/2c524be5-6515-4346-b06f-a4787146f519_	False
2659	True	ISO 14617-9	2353	Electric induction liquid pump	https://www.iso.org/obp/ui/#iso:grs:14617-9:9.6.1.3:2353	https://www.iso.org/obp/graphics/grs/9526a289-11fd-4224-bd50-7d7e3efd4831_	False
2660	False	ISO 7000	2354	Sideloader platform, tilt up (forward)	iso.org/obp/ui/#iso:grs:7000:2354	https://www.iso.org/obp/graphics/grs/a73804b5-0a47-4a8b-a413-c037be1e20d7_	False
2661	False	ISO 7000	2355	Sideloader platform, tilt down (back)	iso.org/obp/ui/#iso:grs:7000:2355	https://www.iso.org/obp/graphics/grs/e6979035-62c1-428d-9412-a9f4ca9d8f92_	False
2662	False	ISO 7000	2356	Push/pull attachment, pull	iso.org/obp/ui/#iso:grs:7000:2356	https://www.iso.org/obp/graphics/grs/0b22436b-dac1-4818-86c3-3fb2d54638a5_	True
2663	False	ISO 7000	2357	Upender, rotate forward	iso.org/obp/ui/#iso:grs:7000:2357	https://www.iso.org/obp/graphics/grs/ea47edf9-dcdb-474c-a4e9-4f938b99a28f_	True
2664	False	ISO 7000	2358	Upender, rotate backward	iso.org/obp/ui/#iso:grs:7000:2358	https://www.iso.org/obp/graphics/grs/6507bb0a-60fc-469d-acfa-573ed5e12685_	False
2665	False	ISO 7000	2359	Container-handling side-lift attachment, extend laterally	iso.org/obp/ui/#iso:grs:7000:2359	https://www.iso.org/obp/graphics/grs/d19fd177-34e7-4966-954e-bc792b92f7f7_	True
2666	False	ISO 7000	2360	Container-handling side-lift attachment, extend vertically	iso.org/obp/ui/#iso:grs:7000:2360	https://www.iso.org/obp/graphics/grs/b83e7fea-0b33-4104-84b5-07136a0d558d_	True
2667	False	ISO 7000	2361	Container-handling side-lift attachment, retract laterally	iso.org/obp/ui/#iso:grs:7000:2361	https://www.iso.org/obp/graphics/grs/a3878fdd-7cf2-480a-9849-515b4723e3bb_	True
2668	False	ISO 7000	2362	Container-handling side-lift attachment, retract vertically	iso.org/obp/ui/#iso:grs:7000:2362	https://www.iso.org/obp/graphics/grs/d47df43b-4712-4418-8f8f-3423ef757c8e_	True
2669	False	ISO 7000	2363	Container-handling side-lift attachment, rotate clockwise	iso.org/obp/ui/#iso:grs:7000:2363	https://www.iso.org/obp/graphics/grs/69bb6a50-158c-4951-b94a-86dfa371c315_	True
2670	False	ISO 7000	2364	Container-handling side-lift attachment, rotate anticlockwise	iso.org/obp/ui/#iso:grs:7000:2364	https://www.iso.org/obp/graphics/grs/c236a7ad-7397-4bc2-86d9-8920b3f09b71_	True
2671	False	ISO 7000	2365	Container-handling side-lift attachment, side-shift left	iso.org/obp/ui/#iso:grs:7000:2365	https://www.iso.org/obp/graphics/grs/a513dc04-fc07-4cce-808f-b80f64ddb943_	True
2672	False	ISO 7000	2366	Container-handling side-lift attachment, side-shift right	iso.org/obp/ui/#iso:grs:7000:2366	https://www.iso.org/obp/graphics/grs/f6e4dbbb-783d-490b-96a9-055b76a9bfb6_	True
2673	False	ISO 7000	2367	Container-handling side-lift attachment, slew anticlockwise	iso.org/obp/ui/#iso:grs:7000:2367	https://www.iso.org/obp/graphics/grs/375a53f3-0a87-4d01-9cd1-8a5e68e6fd48_	True
2674	False	ISO 7000	2368	Container-handling side-lift attachment, slew clockwise	iso.org/obp/ui/#iso:grs:7000:2368	https://www.iso.org/obp/graphics/grs/1c1ea792-7d38-47ed-9fae-f5fc887d044f_	True
2675	False	ISO 7000	2369	Twist lock, unlock	iso.org/obp/ui/#iso:grs:7000:2369	https://www.iso.org/obp/graphics/grs/ebbde6fb-3653-4c04-a9c4-a2ce3334702e_	True
2676	False	ISO 7000	2370	Twist lock, lock	iso.org/obp/ui/#iso:grs:7000:2370	https://www.iso.org/obp/graphics/grs/e1124c5e-525a-49e9-95d4-4bb0ee864e2a_	True
2677	False	ISO 7000	2371	Twist lock, located	iso.org/obp/ui/#iso:grs:7000:2371	https://www.iso.org/obp/graphics/grs/48fe5b3c-eccf-42d3-b3b9-0c34e403d48e_	False
2678	False	ISO 7000	2372	Top lift, extend laterally	iso.org/obp/ui/#iso:grs:7000:2372	https://www.iso.org/obp/graphics/grs/6cae9ac3-16de-4562-a67b-aec616f7e514_	True
2679	False	ISO 7000	2373	Top lift, reach out	iso.org/obp/ui/#iso:grs:7000:2373	https://www.iso.org/obp/graphics/grs/701f0455-0977-47c3-90b4-bae125506699_	False
2680	False	ISO 7000	2374	Top lift, reach in	iso.org/obp/ui/#iso:grs:7000:2374	https://www.iso.org/obp/graphics/grs/7affc952-e593-44c2-a4fd-099ec993d192_	True
2681	False	ISO 7000	2375	Top lift, retract laterally	iso.org/obp/ui/#iso:grs:7000:2375	https://www.iso.org/obp/graphics/grs/1a5d0c92-aa0c-4230-8581-ad84e328a93d_	False
2682	False	ISO 7000	2376	Top lift, side-shift left	iso.org/obp/ui/#iso:grs:7000:2376	https://www.iso.org/obp/graphics/grs/e04c198e-14e0-4e56-9bfd-cf5fa1ca6b72_	True
2683	False	ISO 7000	2377	Top lift, side-shift right	iso.org/obp/ui/#iso:grs:7000:2377	https://www.iso.org/obp/graphics/grs/c309b7e5-535a-45b0-9ee8-377838882788_	True
2684	False	ISO 7000	2378	Top lift side-tilt, left hand side up	iso.org/obp/ui/#iso:grs:7000:2378	https://www.iso.org/obp/graphics/grs/980593ed-c0dc-4690-8317-31f7d658fd72_	True
2685	False	ISO 7000	2379	Top lift side-tilt, right hand side up	iso.org/obp/ui/#iso:grs:7000:2379	https://www.iso.org/obp/graphics/grs/e4a4de89-e33c-4789-a359-fb749fe05e0a_	True
2686	False	ISO 7000	2380	Top lift slew, clockwise	iso.org/obp/ui/#iso:grs:7000:2380	https://www.iso.org/obp/graphics/grs/168c73e9-5cec-4e22-9d23-dfb49fdde04b_	True
2687	False	ISO 7000	2381	Top lift slew, anticlockwise	iso.org/obp/ui/#iso:grs:7000:2381	https://www.iso.org/obp/graphics/grs/eca975a7-a9dc-4001-86c6-04f71659bddf_	True
2688	False	ISO 7000	2382	Sideloader cab, traverse left	iso.org/obp/ui/#iso:grs:7000:2382	https://www.iso.org/obp/graphics/grs/4df72a43-4cdb-4fb4-82cb-83f486124c72_	True
2689	False	ISO 7000	2383	Sideloader cab, traverse right	iso.org/obp/ui/#iso:grs:7000:2383	https://www.iso.org/obp/graphics/grs/72902c11-3423-478b-ad70-6a8471a6255c_	True
2690	False	ISO 7000	2384	Engine water-jacket, heater	iso.org/obp/ui/#iso:grs:7000:2384	https://www.iso.org/obp/graphics/grs/1caae9ba-d02f-4fd8-9e4a-c266825e6cb5_	True
2691	False	ISO 7000	2385	Cab roof, demisting and defrosting	iso.org/obp/ui/#iso:grs:7000:2385	https://www.iso.org/obp/graphics/grs/40d5e4dc-98d5-4608-be06-134825feb2c9_	True
2692	False	ISO 7000	2386	Cab roof, washer	iso.org/obp/ui/#iso:grs:7000:2386	https://www.iso.org/obp/graphics/grs/f1bd66af-78cd-4976-88c3-59fa7c9f34a0_	True
2693	False	ISO 7000	2387	Cab roof, wiper	iso.org/obp/ui/#iso:grs:7000:2387	https://www.iso.org/obp/graphics/grs/3479ed81-cc08-4322-8927-ef9c0bbc5182_	True
2694	False	ISO 7000	2388	Cab roof, wiper and washer	iso.org/obp/ui/#iso:grs:7000:2388	https://www.iso.org/obp/graphics/grs/59feedfa-be70-4441-892d-a336e654b33b_	True
2695	False	ISO 7000	2389	Sway control/levelling, anticlockwise	iso.org/obp/ui/#iso:grs:7000:2389	https://www.iso.org/obp/graphics/grs/c59ee783-188b-4157-9909-8b1c268b00f0_	True
2696	False	ISO 7000	2390	Sway control/levelling, clockwise	iso.org/obp/ui/#iso:grs:7000:2390	https://www.iso.org/obp/graphics/grs/563fbcf4-c8a1-4e15-b821-3ccfda34d5ef_	True
2697	False	ISO 7000	2391	Industrial truck, two-wheel steering, front	iso.org/obp/ui/#iso:grs:7000:2391	https://www.iso.org/obp/graphics/grs/49391e73-5ff8-4da7-a8ce-da0e1694de7a_	True
2698	False	ISO 7000	2392	Industrial truck, two-wheel steering, rear	iso.org/obp/ui/#iso:grs:7000:2392	https://www.iso.org/obp/graphics/grs/9fa3e1bb-1403-4e21-bec2-8e28ea7b0f85_	True
2699	False	ISO 7000	2393	Industrial truck, all-wheel or four-wheel steering	iso.org/obp/ui/#iso:grs:7000:2393	https://www.iso.org/obp/graphics/grs/d1a8c0c4-ce16-4e70-a0a8-6a80e6e451a7_	True
2700	False	ISO 7000	2394	Industrial truck, crab steering	iso.org/obp/ui/#iso:grs:7000:2394	https://www.iso.org/obp/graphics/grs/cfde6900-3309-48f1-ad9b-c8c76ede0955_	True
2701	False	ISO 7000	2395	Engine air-filter pressure	iso.org/obp/ui/#iso:grs:7000:2395	https://www.iso.org/obp/graphics/grs/0c35bb13-5c45-4855-8c4f-7db6572ff4d3_	True
2702	False	ISO 7000	2396	Lift-arm reach, extend limited	iso.org/obp/ui/#iso:grs:7000:2396	https://www.iso.org/obp/graphics/grs/ac58802d-3e67-4511-948c-817aa5b72d70_	True
2703	False	ISO 7000	2397	Lift-arm lift, limited movement	iso.org/obp/ui/#iso:grs:7000:2397	https://www.iso.org/obp/graphics/grs/66dbe62f-3759-4e6f-acc2-17c155b5b396_	True
2704	False	ISO 7000	2398	Side shift, centralize	iso.org/obp/ui/#iso:grs:7000:2398	https://www.iso.org/obp/graphics/grs/25f3d73d-49ae-4d03-b9e4-6c0df366124a_	True
2705	False	ISO 7000	2399	Engine, maintain soon	iso.org/obp/ui/#iso:grs:7000:2399	https://www.iso.org/obp/graphics/grs/71bab793-9f5f-4a65-8002-a594973e05e5_	True
2706	False	ISO 7000	2400	Circuit breaker	iso.org/obp/ui/#iso:grs:7000:2400	https://www.iso.org/obp/graphics/grs/2c4bc496-7305-4233-adcf-b2cba822d62a_	True
2707	True	ISO 14617-10	2401	Hydraulic pump	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.1:2401	https://www.iso.org/obp/graphics/grs/7a90bb83-ecd0-4423-821f-77a126715c93_	False
2708	False	ISO 7000	2401	Protect from radioactive sources	iso.org/obp/ui/#iso:grs:7000:2401	https://www.iso.org/obp/graphics/grs/58dc87e4-c993-483e-bd4f-a0658641270e_	False
2709	False	ISO 7000	2402	Do not stack	iso.org/obp/ui/#iso:grs:7000:2402	https://www.iso.org/obp/graphics/grs/ca4565e8-00fe-4096-8e82-b546a0f9a54a_	True
2710	True	ISO 14617-10	2402	Pneumatic pump, compressor	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.2:2402	https://www.iso.org/obp/graphics/grs/d41d4481-0f3c-4f01-8cb4-e5c486d80a9a_	False
2711	False	ISO 7000	2403	Stacking limit by number	iso.org/obp/ui/#iso:grs:7000:2403	https://www.iso.org/obp/graphics/grs/863aad51-9c51-42d6-b9de-7b20fb9c0df9_	True
2712	True	ISO 14617-10	2403	Hydraulic pump with alternative directions of flow	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.3:2403	https://www.iso.org/obp/graphics/grs/df37ea3a-f944-45ed-8024-7442b8acc959_	False
2713	False	ISO 7000	2404	Do not clamp as indicated	iso.org/obp/ui/#iso:grs:7000:2404	https://www.iso.org/obp/graphics/grs/525a6352-374e-48da-a10d-033dd9b6f8f4_	False
2714	True	ISO 14617-10	2404	Pneumatic pump, compressor with alternative directions of flow	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.4:2404	https://www.iso.org/obp/graphics/grs/d30e651e-d6a6-4f75-8709-6979e23536d0_	False
2715	True	ISO 14617-10	2405	Hydraulic motor	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.5:2405	https://www.iso.org/obp/graphics/grs/b257b38c-9d2f-4676-a015-4f9bf3c41dd8_	False
2716	False	ISO 7000	2405	Do not roll	iso.org/obp/ui/#iso:grs:7000:2405	https://www.iso.org/obp/graphics/grs/905c9130-119c-4b17-925c-4aa7464249c9_	True
2717	True	ISO 14617-5	2405	Rotary type, for example, turbine type	https://www.iso.org/obp/ui/#iso:grs:14617-5:5.4.3.1.11:2405	https://www.iso.org/obp/graphics/grs/7910c5d4-ba41-4a20-a05a-bbb0bef695d7_	False
2718	True	ISO 14617-10	2406	Pneumatic motor	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.6:2406	https://www.iso.org/obp/graphics/grs/728cfac5-df7b-41be-b504-f6c5d6fff0b1_	False
2719	False	ISO 7000	2406	Use no forks	iso.org/obp/ui/#iso:grs:7000:2406	https://www.iso.org/obp/graphics/grs/9ab860c5-c99f-47e2-bd40-10c5570caa22_	False
2720	True	ISO 14617-10	2407	Hydraulic motor with alternative directions of flow	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.7:2407	https://www.iso.org/obp/graphics/grs/892d7778-c9d3-4f65-beb2-86eb6b2f902b_	False
2721	True	ISO 14617-4	2407	Actuator in the form of a hydraulic motor with alternative directions of flow	https://www.iso.org/obp/ui/#iso:grs:14617-4:4.6.1.17:2407	https://www.iso.org/obp/graphics/grs/67bab773-7933-4fc4-a130-649db1d12cfc_	False
2722	False	ISO 7000	2407	Protection against electromagnetic fields	iso.org/obp/ui/#iso:grs:7000:2407	https://www.iso.org/obp/graphics/grs/b1927015-b904-4d65-8a19-a61928e053a3_	True
2723	True	ISO 14617-4	2408	Actuator in the form of a pneumatic motor with alternative directions of flow	https://www.iso.org/obp/ui/#iso:grs:14617-4:4.6.1.18:2408	https://www.iso.org/obp/graphics/grs/0013a444-3a27-4020-ab1e-9c69b3055aff_	False
2724	False	ISO 7000	2408	Fork arm extension, extend	iso.org/obp/ui/#iso:grs:7000:2408	https://www.iso.org/obp/graphics/grs/9618e50a-cfd9-4c45-822a-cc39344dc40d_	False
2725	True	ISO 14617-10	2408	Pneumatic motor with alternative directions of flow	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.8:2408	https://www.iso.org/obp/graphics/grs/edbfdc15-f2c7-437d-86da-6d9e53797b5d_	False
2726	True	ISO 14617-10	2409	Hydraulic pump/motor	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.9:2409	https://www.iso.org/obp/graphics/grs/dc51ff27-7b11-4ae7-bf96-ff19ccb7fefa_	False
2727	False	ISO 7000	2409	Fork arm extension, retract	iso.org/obp/ui/#iso:grs:7000:2409	https://www.iso.org/obp/graphics/grs/33df4ebe-7b02-4df9-8c7a-34567fe651f0_	False
2728	False	ISO 7000	2410	Protection	iso.org/obp/ui/#iso:grs:7000:2410	https://www.iso.org/obp/graphics/grs/32300e95-d0cf-4ce8-941f-92385752f8f5_	True
2729	True	ISO 14617-10	2410	Pneumatic pump/motor	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.10:2410	https://www.iso.org/obp/graphics/grs/0956078b-4c9a-4c29-9e4f-49af4ca78c35_	False
2730	True	ISO 14617-10	2411	Hydraulic pump/motor acting as pump in one direction of flow and as motor in other direction of flow	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.11:2411	https://www.iso.org/obp/graphics/grs/44cf64ad-3608-4107-aa0a-297921f737e1_	False
2731	False	ISO 7000	2411	Protection against moving parts	iso.org/obp/ui/#iso:grs:7000:2411	https://www.iso.org/obp/graphics/grs/948135e0-564a-47a2-909d-51a72330e292_	False
2732	True	ISO 14617-10	2412	Pneumatic pump/motor acting as pump in one direction of flow and motor in other direction of flow	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.1.12:2412	https://www.iso.org/obp/graphics/grs/89f816b2-ed8b-46c8-be8d-ab23cba06b13_	False
